,temp,dew,humidity,windspeed,sealevelpressure,moonphase,Year,Month,Date_split,winddir
6035,32.3,26.7,73.6,22.3,,0.47,2011,05,15,176.7
6036,35.5,18.2,39.0,8.6,1002.5,0.47,2011,05,15,165.2
6037,29.5,24.9,76.3,18.4,,0.47,2011,05,15,273.7
6038,35.2,11.4,26.1,13.2,1002.9,0.47,2011,05,15,235.2
6039,35.4,18.7,42.2,17.6,,0.47,2011,05,15,124.0
6040,29.6,15.1,50.3,24.1,1006.9,0.47,2011,05,15,309.9
6041,29.8,24.4,73.3,32.4,1008.7,0.47,2011,05,15,251.4
6042,35.0,18.9,42.0,16.6,,0.49,2011,05,16,258.5
6043,26.4,17.7,62.1,11.2,,0.49,2011,05,16,173.0
6044,36.6,9.6,20.4,33.5,1004.9,0.49,2011,05,16,281.9
6045,30.6,26.1,79.0,25.9,,0.49,2011,05,16,167.9
6046,32.1,14.2,37.1,22.3,,0.49,2011,05,16,138.5
6047,35.0,13.0,29.1,25.9,1006.1,0.49,2011,05,16,266.9
6048,37.1,7.2,16.8,14.8,,0.49,2011,05,16,305.8
6049,35.2,22.3,51.0,14.8,1003.5,0.49,2011,05,16,75.8
6050,31.9,26.9,75.7,22.3,,0.49,2011,05,16,177.8
6051,35.1,22.4,51.1,14.8,1003.5,0.49,2011,05,16,80.5
6052,29.8,25.1,76.4,18.4,,0.49,2011,05,16,206.9
6053,35.1,14.3,30.5,12.6,1005.3,0.49,2011,05,16,165.6
6054,36.4,17.0,37.1,24.1,,0.49,2011,05,16,67.4
6055,29.0,14.4,47.0,16.9,1008.5,0.49,2011,05,16,290.9
6056,29.9,24.3,72.6,23.4,1009.8,0.49,2011,05,16,242.3
6057,36.0,17.4,37.7,14.8,,0.5,2011,05,17,262.4
6058,26.1,19.6,69.2,16.9,,0.5,2011,05,17,214.9
6059,37.6,10.3,21.0,22.7,1004.0,0.5,2011,05,17,256.9
6060,31.0,25.6,75.1,25.9,,0.5,2011,05,17,173.3
6061,30.8,17.5,48.9,15.6,,0.5,2011,05,17,170.8
6062,35.5,12.8,27.7,29.5,1005.2,0.5,2011,05,17,298.6
6063,36.0,9.7,20.8,16.6,,0.5,2011,05,17,295.2
6064,34.7,21.7,49.5,20.5,1002.6,0.5,2011,05,17,95.1
6065,31.7,26.4,73.8,20.5,1008.4,0.5,2011,05,17,180.0
6066,34.5,22.1,50.4,23.4,1002.6,0.5,2011,05,17,93.3
6067,30.0,25.9,78.4,25.9,,0.5,2011,05,17,271.6
6068,36.1,14.5,32.7,18.1,1004.2,0.5,2011,05,17,200.6
6069,35.8,20.8,43.6,28.1,,0.5,2011,05,17,93.8
6070,30.2,13.5,39.9,28.8,1006.6,0.5,2011,05,17,303.7
6071,30.5,24.7,72.0,35.3,1008.8,0.5,2011,05,17,261.3
6072,35.6,18.9,40.7,18.4,,0.51,2011,05,18,258.1
6073,26.0,19.8,70.8,14.7,,0.51,2011,05,18,196.9
6074,37.3,10.4,20.9,24.1,1002.4,0.51,2011,05,18,297.7
6075,31.1,25.1,72.5,27.7,,0.51,2011,05,18,188.8
6076,31.3,18.6,52.5,18.4,,0.51,2011,05,18,195.8
6077,35.7,13.4,28.6,27.0,1003.6,0.51,2011,05,18,287.5
6078,37.5,10.6,20.4,20.5,,0.51,2011,05,18,293.8
6079,35.8,20.2,50.0,22.3,998.8,0.51,2011,05,18,158.3
6080,30.5,26.2,78.2,22.3,,0.51,2011,05,18,182.9
6081,35.5,21.1,50.9,22.3,998.8,0.51,2011,05,18,138.5
6082,29.4,25.7,80.2,18.4,,0.51,2011,05,18,262.6
6083,36.2,19.7,41.8,22.6,1001.8,0.51,2011,05,18,171.8
6084,34.5,21.4,49.0,27.7,,0.51,2011,05,18,106.2
6085,28.4,15.8,51.6,22.0,1007.3,0.51,2011,05,18,303.4
6086,29.8,25.6,78.6,34.6,1008.4,0.51,2011,05,18,234.5
6087,35.3,19.1,42.3,31.3,,0.53,2011,05,19,243.3
6088,25.4,20.8,76.7,24.1,,0.53,2011,05,19,260.3
6089,36.8,12.1,24.1,37.1,1000.5,0.53,2011,05,19,279.3
6090,31.2,25.7,74.0,29.5,,0.53,2011,05,19,177.9
6091,33.3,14.3,35.7,18.4,,0.53,2011,05,19,242.0
6092,34.7,14.9,33.3,33.5,1002.0,0.53,2011,05,19,277.8
6093,36.3,11.2,23.1,20.5,,0.53,2011,05,19,272.9
6094,33.2,17.7,42.4,22.3,998.5,0.53,2011,05,19,131.3
6095,24.7,22.2,86.5,33.5,,0.53,2011,05,19,159.1
6096,32.6,19.9,48.4,22.3,998.5,0.53,2011,05,19,96.3
6097,29.7,25.3,77.2,23.4,,0.53,2011,05,19,251.1
6098,35.9,15.9,32.2,25.9,998.1,0.53,2011,05,19,222.4
6099,28.9,22.1,68.1,22.3,,0.53,2011,05,19,98.3
6100,29.2,16.7,51.5,28.8,1006.1,0.53,2011,05,19,267.4
6101,30.0,25.9,78.9,36.7,1007.1,0.53,2011,05,19,230.8
6102,34.3,20.3,46.0,36.4,,0.56,2011,05,20,225.1
6103,24.4,19.9,77.5,22.3,,0.56,2011,05,20,277.8
6104,35.7,14.5,31.2,33.5,998.2,0.56,2011,05,20,265.7
6105,31.2,25.8,74.3,24.1,,0.56,2011,05,20,186.1
6106,32.3,14.0,36.0,20.5,,0.56,2011,05,20,239.1
6107,33.2,17.7,44.1,33.8,999.5,0.56,2011,05,20,267.2
6108,37.0,12.6,25.0,27.7,,0.56,2011,05,20,284.2
6109,31.9,21.6,57.4,19.1,995.6,0.56,2011,05,20,98.5
6110,28.0,23.2,76.3,18.4,,0.56,2011,05,20,173.5
6111,31.7,21.8,58.3,28.4,995.6,0.56,2011,05,20,85.8
6112,30.0,25.3,76.3,20.5,,0.56,2011,05,20,212.1
6113,32.8,20.7,51.1,25.9,997.3,0.56,2011,05,20,112.5
6114,30.1,21.7,62.8,22.0,,0.56,2011,05,20,92.4
6115,27.8,17.4,58.4,31.3,1005.1,0.56,2011,05,20,262.0
6116,29.7,26.0,80.4,41.0,1004.7,0.56,2011,05,20,226.6
6117,33.8,22.8,54.1,29.5,,0.6,2011,05,21,215.4
6118,26.3,18.2,63.8,20.5,,0.6,2011,05,21,268.0
6119,34.2,17.7,41.2,37.1,998.4,0.6,2011,05,21,264.3
6120,29.8,25.3,78.8,22.3,,0.6,2011,05,21,206.5
6121,31.8,12.1,33.4,24.1,,0.6,2011,05,21,246.8
6122,32.1,19.1,50.3,34.9,999.6,0.6,2011,05,21,261.9
6123,36.0,17.9,35.7,24.1,,0.6,2011,05,21,257.2
6124,32.0,20.7,53.1,22.3,995.9,0.6,2011,05,21,138.3
6125,29.4,25.2,79.2,27.7,,0.6,2011,05,21,200.9
6126,31.9,20.5,52.8,22.3,995.9,0.6,2011,05,21,131.1
6127,30.4,25.2,73.8,27.7,,0.6,2011,05,21,212.1
6128,28.5,18.8,57.7,27.6,997.7,0.6,2011,05,21,130.9
6129,29.9,22.8,67.6,22.3,,0.6,2011,05,21,109.1
6130,27.6,19.9,65.5,33.1,1004.3,0.6,2011,05,21,256.6
6131,30.2,26.0,78.8,41.4,1004.0,0.6,2011,05,21,224.8
6132,33.8,23.1,55.5,27.7,,0.65,2011,05,22,216.5
6133,25.6,18.7,67.5,20.4,,0.65,2011,05,22,260.8
6134,32.9,18.4,45.2,37.1,1002.1,0.65,2011,05,22,262.5
6135,31.6,24.8,69.8,22.3,,0.65,2011,05,22,205.2
6136,31.7,14.0,36.3,26.5,,0.65,2011,05,22,263.9
6137,31.5,19.6,51.7,33.5,1002.1,0.65,2011,05,22,261.5
6138,30.6,17.0,46.9,33.5,,0.65,2011,05,22,200.6
6139,31.2,20.2,54.1,35.3,997.5,0.65,2011,05,22,216.5
6140,30.2,25.0,74.5,18.4,,0.65,2011,05,22,201.3
6141,31.5,19.9,53.0,22.3,997.5,0.65,2011,05,22,183.5
6142,30.9,25.6,74.0,27.7,,0.65,2011,05,22,212.3
6143,25.1,19.4,72.7,41.5,1001.7,0.65,2011,05,22,142.5
6144,32.0,22.9,60.4,13.3,,0.65,2011,05,22,108.9
6145,27.8,20.5,66.8,27.0,1005.4,0.65,2011,05,22,253.2
6146,30.3,26.4,80.0,36.4,1005.9,0.65,2011,05,22,223.7
6147,34.4,21.9,51.0,22.3,,0.69,2011,05,23,217.5
6148,26.8,19.0,64.6,18.4,,0.69,2011,05,23,278.9
6149,33.2,17.5,43.1,27.7,1003.5,0.69,2011,05,23,263.3
6150,31.9,25.5,70.9,20.5,,0.69,2011,05,23,186.9
6151,31.5,15.5,39.4,29.5,,0.69,2011,05,23,245.2
6152,32.2,18.8,49.3,25.9,1004.3,0.69,2011,05,23,276.9
6153,31.8,19.7,52.4,26.6,,0.69,2011,05,23,280.5
6154,31.3,17.1,45.7,28.4,999.0,0.69,2011,05,23,280.0
6155,31.7,25.8,72.4,20.5,,0.69,2011,05,23,198.2
6156,31.3,16.9,45.3,24.5,999.0,0.69,2011,05,23,283.8
6157,30.9,25.6,73.8,18.4,,0.69,2011,05,23,230.3
6158,29.6,18.8,56.0,25.4,1002.2,0.69,2011,05,23,180.9
6159,31.8,20.8,54.9,22.0,,0.69,2011,05,23,212.7
6160,28.5,20.5,65.5,23.0,1006.4,0.69,2011,05,23,262.3
6161,30.2,26.3,80.1,28.8,1007.9,0.69,2011,05,23,225.3
6162,34.7,22.0,50.0,22.3,,0.74,2011,05,24,234.7
6163,26.4,20.3,71.1,18.4,,0.74,2011,05,24,270.2
6164,35.0,15.7,34.6,25.9,1002.3,0.74,2011,05,24,279.4
6165,32.4,26.0,70.7,25.9,,0.74,2011,05,24,190.4
6166,31.0,15.3,40.9,22.3,,0.74,2011,05,24,205.4
6167,33.2,18.3,45.4,24.8,1003.8,0.74,2011,05,24,278.7
6168,35.2,17.6,37.2,29.2,,0.74,2011,05,24,284.7
6169,34.4,18.3,41.3,19.1,995.6,0.74,2011,05,24,300.0
6170,30.1,24.9,74.3,22.3,,0.74,2011,05,24,183.3
6171,34.3,17.6,40.2,17.6,995.6,0.74,2011,05,24,290.8
6172,30.6,25.2,73.1,20.5,,0.74,2011,05,24,268.8
6173,33.8,17.3,41.6,27.7,999.8,0.74,2011,05,24,256.1
6174,34.8,18.5,41.8,18.7,,0.74,2011,05,24,225.8
6175,28.6,20.1,63.8,21.2,1006.4,0.74,2011,05,24,278.0
6176,30.2,25.9,78.0,29.9,1007.9,0.74,2011,05,24,229.2
6177,34.5,20.7,48.0,19.4,,0.79,2011,05,25,244.4
6178,24.7,20.5,79.2,16.6,,0.79,2011,05,25,264.1
6179,35.5,14.5,31.7,27.7,1001.9,0.79,2011,05,25,262.3
6180,31.8,26.6,74.9,20.5,,0.79,2011,05,25,182.2
6181,31.4,15.1,40.4,22.3,,0.79,2011,05,25,215.3
6182,33.7,17.5,41.8,25.2,1002.9,0.79,2011,05,25,282.1
6183,35.9,14.6,29.9,28.8,,0.79,2011,05,25,284.0
6184,35.2,20.2,42.8,11.2,995.2,0.79,2011,05,25,120.9
6185,30.8,25.8,75.2,22.3,,0.79,2011,05,25,169.6
6186,35.1,20.1,43.0,11.2,995.2,0.79,2011,05,25,92.5
6187,30.5,24.8,71.8,24.1,,0.79,2011,05,25,290.0
6188,36.1,17.9,35.6,23.1,999.6,0.79,2011,05,25,252.1
6189,34.2,18.5,43.3,18.4,,0.79,2011,05,25,84.8
6190,29.1,19.1,60.0,23.8,1005.3,0.79,2011,05,25,280.2
6191,30.1,25.6,77.0,29.5,1007.0,0.79,2011,05,25,239.8
6192,34.9,19.9,45.0,18.7,,0.84,2011,05,26,257.4
6193,25.4,19.4,71.3,22.3,,0.84,2011,05,26,197.8
6194,34.7,15.9,33.7,24.5,1003.1,0.84,2011,05,26,261.3
6195,30.7,26.2,77.6,18.4,,0.84,2011,05,26,177.5
6196,29.1,16.5,52.1,20.5,,0.84,2011,05,26,226.3
6197,32.9,17.9,43.4,33.5,1004.0,0.84,2011,05,26,271.0
6198,35.7,15.3,30.9,23.8,,0.84,2011,05,26,269.0
6199,32.9,21.3,53.5,22.3,999.4,0.84,2011,05,26,149.8
6200,29.1,24.4,76.6,25.9,,0.84,2011,05,26,120.0
6201,32.7,22.0,55.3,22.3,999.4,0.84,2011,05,26,103.3
6202,30.3,24.4,71.0,22.3,,0.84,2011,05,26,289.2
6203,31.7,17.8,44.6,30.8,1002.1,0.84,2011,05,26,161.2
6204,30.7,23.9,68.7,22.3,,0.84,2011,05,26,90.3
6205,27.7,19.0,62.7,15.5,1006.3,0.84,2011,05,26,296.3
6206,30.3,25.1,74.5,29.5,1007.6,0.84,2011,05,26,240.4
6207,34.9,17.7,40.2,22.3,,0.88,2011,05,27,275.6
6208,24.7,19.5,74.0,24.1,,0.88,2011,05,27,282.9
6209,34.8,14.8,32.4,37.1,1002.9,0.88,2011,05,27,293.3
6210,32.6,25.5,69.2,22.3,,0.88,2011,05,27,207.7
6211,31.3,15.6,41.5,20.7,,0.88,2011,05,27,256.8
6212,34.1,15.6,35.5,33.5,1003.6,0.88,2011,05,27,291.8
6213,33.2,14.7,33.7,20.9,,0.88,2011,05,27,201.0
6214,31.4,22.8,64.2,22.3,999.8,0.88,2011,05,27,171.7
6215,30.3,25.0,74.0,13.0,1004.8,0.88,2011,05,27,101.3
6216,31.4,22.8,64.3,22.3,999.8,0.88,2011,05,27,162.9
6217,30.4,23.9,68.5,24.1,,0.88,2011,05,27,291.3
6218,31.1,18.2,47.7,23.1,1004.4,0.88,2011,05,27,222.7
6219,32.2,23.7,62.2,22.3,,0.88,2011,05,27,133.5
6220,28.7,19.4,61.9,17.6,1006.2,0.88,2011,05,27,300.7
6221,31.1,24.6,69.0,31.3,1007.2,0.88,2011,05,27,257.6
6222,35.1,16.9,38.8,25.9,,0.92,2011,05,28,271.7
6223,25.8,20.0,72.2,18.4,,0.92,2011,05,28,280.2
6224,36.6,12.6,25.4,22.3,1001.6,0.92,2011,05,28,302.9
6225,32.9,24.4,63.4,20.5,,0.92,2011,05,28,245.8
6226,28.4,18.8,58.2,27.7,,0.92,2011,05,28,262.1
6227,35.4,14.8,31.5,27.7,1002.4,0.92,2011,05,28,294.8
6228,33.6,13.4,30.9,24.1,,0.92,2011,05,28,282.4
6229,31.3,21.2,59.4,14.8,998.4,0.92,2011,05,28,175.6
6230,30.5,25.3,74.9,14.8,1002.5,0.92,2011,05,28,106.3
6231,31.2,21.3,59.8,14.8,998.4,0.92,2011,05,28,209.6
6232,30.5,24.4,69.9,24.1,,0.92,2011,05,28,290.8
6233,33.1,17.0,39.7,22.3,1001.9,0.92,2011,05,28,254.3
6234,33.4,21.9,53.8,18.4,,0.92,2011,05,28,73.7
6235,29.0,19.1,59.2,21.6,1005.5,0.92,2011,05,28,284.1
6236,30.8,24.8,71.1,31.7,1007.2,0.92,2011,05,28,261.2
6237,35.4,17.9,40.4,27.7,,0.95,2011,05,29,277.0
6238,26.3,19.6,69.1,19.4,,0.95,2011,05,29,288.8
6239,37.0,12.0,23.7,24.1,1001.5,0.95,2011,05,29,320.8
6240,33.3,24.5,62.0,22.3,,0.95,2011,05,29,208.4
6241,31.7,16.0,43.9,20.5,,0.95,2011,05,29,265.6
6242,35.7,14.4,30.7,27.7,1002.3,0.95,2011,05,29,293.5
6243,35.0,14.3,30.3,25.9,,0.95,2011,05,29,269.3
6244,33.4,22.7,55.9,11.2,998.2,0.95,2011,05,29,107.9
6245,30.8,25.8,75.3,14.8,1003.5,0.95,2011,05,29,91.7
6246,33.3,22.8,56.4,11.2,998.2,0.95,2011,05,29,95.1
6247,31.3,25.4,71.2,24.1,,0.95,2011,05,29,292.9
6248,34.6,18.2,40.7,18.4,1001.2,0.95,2011,05,29,256.8
6249,33.3,22.1,53.6,18.7,,0.95,2011,05,29,89.5
6250,29.3,20.2,61.6,27.0,1005.7,0.95,2011,05,29,287.5
6251,31.0,25.4,72.5,34.2,1007.3,0.95,2011,05,29,251.7
6252,36.2,17.8,38.7,25.2,,0.98,2011,05,30,268.2
6253,26.1,20.2,72.4,22.3,,0.98,2011,05,30,276.4
6254,37.4,11.5,22.2,27.7,1000.3,0.98,2011,05,30,303.5
6255,32.9,24.5,63.0,24.1,,0.98,2011,05,30,208.3
6256,32.1,15.9,42.0,29.5,,0.98,2011,05,30,285.3
6257,35.5,14.8,31.8,29.5,1001.8,0.98,2011,05,30,291.0
6258,35.7,11.8,26.0,26.6,,0.98,2011,05,30,261.0
6259,32.1,20.4,54.4,19.1,997.3,0.98,2011,05,30,130.4
6260,29.9,25.6,78.3,22.3,1002.6,0.98,2011,05,30,135.0
6261,31.8,20.8,55.7,18.4,997.3,0.98,2011,05,30,123.9
6262,31.1,26.1,75.3,19.1,,0.98,2011,05,30,289.0
6263,33.4,19.7,46.4,21.3,999.9,0.98,2011,05,30,125.7
6264,33.8,22.4,52.9,15.8,,0.98,2011,05,30,119.5
6265,29.1,20.7,63.4,26.3,1005.7,0.98,2011,05,30,282.4
6266,31.1,25.7,73.0,35.3,1006.8,0.98,2011,05,30,247.8
6267,35.1,20.4,45.5,32.0,,1.0,2011,05,31,256.5
6268,25.3,20.0,74.0,18.5,,1.0,2011,05,31,280.3
6269,36.0,12.8,26.2,37.1,998.5,1.0,2011,05,31,272.2
6270,32.0,23.4,62.5,25.9,,1.0,2011,05,31,212.9
6271,30.7,18.0,48.9,27.7,,1.0,2011,05,31,244.7
6272,34.3,16.4,37.0,35.3,1000.0,1.0,2011,05,31,278.9
6273,36.2,14.3,28.0,33.1,,1.0,2011,05,31,276.1
6274,31.5,20.3,55.3,19.1,995.5,1.0,2011,05,31,88.0
6275,29.8,26.3,82.7,33.5,,1.0,2011,05,31,168.4
6276,30.7,21.1,58.7,18.4,995.5,1.0,2011,05,31,77.0
6277,31.1,26.1,75.1,22.3,,1.0,2011,05,31,261.1
6278,33.6,21.3,50.7,24.9,996.7,1.0,2011,05,31,130.0
6279,33.9,20.6,47.4,14.8,,1.0,2011,05,31,169.8
6280,28.2,20.6,65.7,24.5,1004.1,1.0,2011,05,31,270.8
6281,30.6,26.0,76.8,38.2,1005.0,1.0,2011,05,31,239.9
6282,34.5,22.3,51.4,25.9,,1.0,2011,06,01,230.6
6283,25.2,20.6,77.1,21.1,,1.0,2011,06,01,245.1
6284,35.1,16.3,36.0,37.1,998.9,1.0,2011,06,01,247.9
6285,30.7,24.6,71.6,25.9,,1.0,2011,06,01,223.5
6286,29.2,19.6,58.6,22.3,,1.0,2011,06,01,253.7
6287,33.5,18.9,46.2,34.6,999.7,1.0,2011,06,01,270.7
6288,35.5,14.5,30.6,31.7,,1.0,2011,06,01,233.0
6289,32.1,20.7,54.6,18.4,997.3,1.0,2011,06,01,109.8
6290,30.4,25.0,74.0,18.4,,1.0,2011,06,01,168.3
6291,31.7,21.3,56.3,18.4,997.3,1.0,2011,06,01,103.4
6292,31.3,25.7,72.6,22.3,,1.0,2011,06,01,231.0
6293,31.0,19.7,52.2,24.1,999.4,1.0,2011,06,01,86.0
6294,33.7,21.0,50.3,20.5,,1.0,2011,06,01,101.6
6295,27.7,20.7,68.1,19.8,1002.9,1.0,2011,06,01,247.0
6296,30.5,26.2,77.8,29.5,1003.7,1.0,2011,06,01,230.1
6297,35.5,20.6,44.2,21.6,,0.0,2011,06,02,239.8
6298,24.0,19.9,78.6,33.3,,0.0,2011,06,02,246.5
6299,33.7,17.0,38.8,40.7,1002.0,0.0,2011,06,02,261.6
6300,31.2,23.1,63.4,33.5,,0.0,2011,06,02,229.2
6301,29.4,17.7,54.4,29.5,,0.0,2011,06,02,226.0
6302,32.9,18.2,45.2,28.1,1000.7,0.0,2011,06,02,283.6
6303,32.8,15.9,37.0,29.5,,0.0,2011,06,02,133.4
6304,32.6,22.3,56.1,9.4,999.9,0.0,2011,06,02,199.3
6305,31.2,26.0,74.7,27.7,1003.4,0.0,2011,06,02,200.4
6306,32.7,22.3,55.9,9.4,999.9,0.0,2011,06,02,208.5
6307,30.8,24.5,70.1,25.9,,0.0,2011,06,02,202.6
6308,29.7,17.1,49.3,32.7,1003.1,0.0,2011,06,02,123.8
6309,34.9,22.3,50.3,14.8,,0.0,2011,06,02,126.7
6310,26.9,19.0,66.9,19.8,1003.9,0.0,2011,06,02,260.0
6311,30.8,25.8,75.6,27.7,1004.4,0.0,2011,06,02,228.3
6312,34.2,22.3,52.3,22.3,,0.01,2011,06,03,240.6
6313,23.8,19.4,77.3,29.5,,0.01,2011,06,03,248.4
6314,31.8,17.7,44.4,25.9,1002.9,0.01,2011,06,03,294.4
6315,32.3,23.3,60.2,24.1,,0.01,2011,06,03,226.7
6316,27.2,20.7,69.3,18.4,,0.01,2011,06,03,220.2
6317,30.7,18.4,50.3,23.4,1003.2,0.01,2011,06,03,208.5
6318,34.7,14.3,30.4,17.6,,0.01,2011,06,03,125.7
6319,33.5,18.9,45.9,11.2,999.5,0.01,2011,06,03,182.4
6320,31.3,25.7,72.8,22.3,1004.4,0.01,2011,06,03,167.9
6321,33.4,18.7,45.6,11.2,999.5,0.01,2011,06,03,235.2
6322,29.0,24.3,76.4,22.7,,0.01,2011,06,03,215.2
6323,32.7,16.8,41.4,14.8,1002.8,0.01,2011,06,03,262.1
6324,36.0,19.1,39.4,14.8,,0.01,2011,06,03,149.5
6325,25.3,20.9,78.8,14.4,1004.0,0.01,2011,06,03,127.7
6326,30.2,24.5,72.4,20.9,1004.5,0.01,2011,06,03,261.6
6327,35.1,20.6,47.0,18.4,,0.04,2011,06,04,255.4
6328,24.5,19.9,77.0,36.2,,0.04,2011,06,04,251.5
6329,33.1,17.8,42.4,18.4,1000.5,0.04,2011,06,04,201.7
6330,32.7,23.9,61.8,22.3,,0.04,2011,06,04,227.2
6331,28.1,19.0,59.6,27.7,,0.04,2011,06,04,235.7
6332,32.0,18.8,48.1,13.3,1001.0,0.04,2011,06,04,218.6
6333,36.0,11.8,25.5,15.5,,0.04,2011,06,04,168.5
6334,33.5,17.7,43.2,11.2,995.4,0.04,2011,06,04,208.1
6335,31.8,26.5,74.8,22.3,,0.04,2011,06,04,193.3
6336,33.4,17.5,42.9,11.5,995.4,0.04,2011,06,04,192.9
6337,27.9,25.5,87.6,31.7,,0.04,2011,06,04,255.1
6338,34.1,15.6,37.2,15.5,1000.4,0.04,2011,06,04,245.5
6339,34.3,20.4,46.6,14.8,,0.04,2011,06,04,153.3
6340,25.2,23.0,88.3,18.7,1002.3,0.04,2011,06,04,113.1
6341,31.0,25.0,71.0,18.7,1002.8,0.04,2011,06,04,268.2
6342,36.0,19.7,40.6,22.3,,0.07,2011,06,05,233.5
6343,24.5,20.1,77.5,25.9,,0.07,2011,06,05,256.9
6344,34.5,18.2,40.9,22.3,999.3,0.07,2011,06,05,184.8
6345,33.4,23.8,59.6,27.7,,0.07,2011,06,05,233.3
6346,28.6,19.3,61.5,24.1,,0.07,2011,06,05,225.2
6347,33.8,18.5,44.3,29.5,999.1,0.07,2011,06,05,173.5
6348,37.0,10.3,21.0,11.2,,0.07,2011,06,05,139.2
6349,34.9,18.7,42.5,11.2,995.8,0.07,2011,06,05,163.6
6350,31.1,25.9,74.1,22.3,1003.0,0.07,2011,06,05,182.1
6351,34.8,18.7,42.5,11.2,995.8,0.07,2011,06,05,143.5
6352,28.7,26.3,86.8,38.2,,0.07,2011,06,05,227.7
6353,35.6,16.4,34.3,13.0,999.1,0.07,2011,06,05,76.4
6354,34.6,17.7,40.2,13.7,,0.07,2011,06,05,104.1
6355,25.2,23.3,89.7,21.6,1001.7,0.07,2011,06,05,183.8
6356,30.6,25.7,75.8,22.7,1001.6,0.07,2011,06,05,230.3
6357,36.7,21.2,42.8,14.8,,0.11,2011,06,06,225.7
6358,24.5,19.9,76.9,33.5,,0.11,2011,06,06,257.3
6359,35.5,18.5,40.2,24.8,999.6,0.11,2011,06,06,162.0
6360,32.2,23.5,61.6,25.9,,0.11,2011,06,06,214.7
6361,29.4,19.1,57.2,24.1,,0.11,2011,06,06,243.1
6362,34.8,19.0,42.9,24.1,999.6,0.11,2011,06,06,161.7
6363,38.4,9.7,18.8,13.0,,0.11,2011,06,06,160.5
6364,35.3,19.8,44.3,11.2,995.0,0.11,2011,06,06,89.7
6365,31.7,26.3,74.2,18.4,,0.11,2011,06,06,146.7
6366,35.2,19.7,44.2,11.2,995.0,0.11,2011,06,06,76.5
6367,28.1,25.8,87.6,35.6,,0.11,2011,06,06,187.5
6368,37.0,17.0,33.1,15.4,999.1,0.11,2011,06,06,117.3
6369,35.6,21.4,46.2,22.3,,0.11,2011,06,06,85.2
6370,26.6,23.1,82.0,34.9,1002.0,0.11,2011,06,06,169.9
6371,31.2,26.5,77.3,21.6,1001.9,0.11,2011,06,06,214.0
6372,36.0,24.4,53.1,25.9,,0.16,2011,06,07,215.4
6373,23.9,19.8,78.6,26.8,,0.16,2011,06,07,268.8
6374,35.6,18.5,38.6,59.0,998.6,0.16,2011,06,07,203.6
6375,30.5,24.3,71.6,22.3,,0.16,2011,06,07,214.5
6376,28.5,19.3,59.3,24.1,,0.16,2011,06,07,232.6
6377,34.4,19.0,43.2,22.3,998.7,0.16,2011,06,07,222.5
6378,39.0,9.5,18.5,18.4,,0.16,2011,06,07,220.9
6379,33.9,20.3,48.5,24.1,995.2,0.16,2011,06,07,102.0
6380,31.8,26.2,73.3,18.4,,0.16,2011,06,07,112.1
6381,33.7,19.9,48.2,24.1,995.2,0.16,2011,06,07,95.4
6382,28.8,24.0,75.6,35.3,,0.16,2011,06,07,163.7
6383,36.2,18.4,37.3,31.8,997.5,0.16,2011,06,07,95.3
6384,33.0,21.9,54.8,22.3,,0.16,2011,06,07,102.5
6385,26.1,22.3,81.0,34.2,1003.1,0.16,2011,06,07,165.4
6386,30.4,26.2,78.1,19.1,1003.2,0.16,2011,06,07,215.7
6387,34.8,23.0,51.2,27.7,,0.22,2011,06,08,213.8
6388,24.0,20.1,80.0,35.3,,0.22,2011,06,08,267.3
6389,34.1,19.8,45.2,29.5,998.3,0.22,2011,06,08,212.1
6390,31.8,24.1,65.8,22.3,,0.22,2011,06,08,205.4
6391,27.6,19.8,65.1,22.3,,0.22,2011,06,08,241.9
6392,33.2,20.1,49.5,29.5,998.9,0.22,2011,06,08,208.3
6393,37.6,12.6,25.2,31.3,,0.22,2011,06,08,215.4
6394,32.5,21.2,54.2,24.8,993.3,0.22,2011,06,08,92.1
6395,31.6,26.1,73.7,13.0,,0.22,2011,06,08,82.5
6396,32.4,21.2,54.2,27.7,993.3,0.22,2011,06,08,97.3
6397,29.7,24.6,74.4,48.2,,0.22,2011,06,08,171.3
6398,33.0,19.6,45.7,25.1,997.5,0.22,2011,06,08,92.3
6399,31.7,21.3,56.7,23.4,,0.22,2011,06,08,97.5
6400,25.5,21.9,81.7,37.4,1002.1,0.22,2011,06,08,180.2
6401,31.2,25.9,74.0,23.0,1002.1,0.22,2011,06,08,171.2
6402,34.1,23.5,56.0,18.4,,0.27,2011,06,09,205.4
6403,24.6,18.9,72.1,32.4,,0.27,2011,06,09,268.0
6404,34.5,19.0,43.5,27.7,,0.27,2011,06,09,203.0
6405,31.8,23.5,63.5,27.7,,0.27,2011,06,09,199.4
6406,27.6,18.8,60.1,23.1,,0.27,2011,06,09,240.8
6407,33.7,19.7,46.9,24.5,,0.27,2011,06,09,183.6
6408,33.8,18.2,43.7,30.2,,0.27,2011,06,09,234.1
6409,32.4,21.2,53.5,14.8,,0.27,2011,06,09,110.5
6410,31.6,25.8,72.7,11.2,,0.27,2011,06,09,180.4
6411,32.4,21.3,53.6,14.8,,0.27,2011,06,09,106.5
6412,28.3,24.8,81.5,45.0,,0.27,2011,06,09,163.1
6413,32.4,19.7,47.7,27.7,,0.27,2011,06,09,98.2
6414,30.9,22.5,62.8,23.0,,0.27,2011,06,09,102.0
