,City,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions,Year,Month,Date_split,sunrise h,sunrise m,sunrise s,sunset h,sunset m,sunset s
161,5.0,39.1,25.4,32.0,36.9,25.4,30.9,10.2,29.14,35.3,291.3,1001.0,10.0,4.0,0.98,5.0,2008,5,3,5,52,31,18,54,33
162,11.0,43.1,26.1,34.9,41.2,26.1,33.6,9.9,24.29,24.1,262.9,995.8,7.6,2.6,0.98,11.0,2008,5,3,5,38,37,18,57,44
163,13.0,35.1,22.4,28.7,33.4,22.4,28.0,11.9,39.32,9.4,282.5,1005.7,3.8,7.0,0.98,13.0,2008,5,3,6,6,8,18,56,59
164,14.0,31.4,27.1,28.9,37.4,30.1,33.8,24.6,77.88,18.4,230.0,1006.4,38.8,4.0,0.98,14.0,2008,5,3,6,6,42,19,4,35
165,2.0,40.4,28.1,34.0,40.2,28.9,33.7,14.4,32.75,33.5,287.5,1001.4,15.0,4.0,1.0,2.0,2008,5,4,5,44,58,18,49,36
166,5.0,39.4,25.1,31.6,36.4,25.1,30.4,8.9,30.67,33.5,282.5,1002.8,0.0,4.0,1.0,5.0,2008,5,4,5,51,54,18,54,59
167,11.0,44.1,28.9,37.3,44.1,29.2,35.8,9.2,19.72,27.7,252.6,998.0,33.6,2.3,1.0,11.0,2008,5,4,5,37,49,18,58,21
168,13.0,35.4,22.4,28.7,33.5,22.4,28.2,13.8,44.95,11.2,272.5,1006.4,21.3,7.0,1.0,13.0,2008,5,4,6,5,37,18,57,18
169,14.0,31.7,27.1,29.0,38.1,30.1,33.9,24.4,76.8,13.0,217.5,1007.6,33.8,4.0,1.0,14.0,2008,5,4,6,6,6,19,4,59
170,2.0,40.2,30.1,34.6,40.5,29.2,34.3,14.3,30.76,37.1,287.1,1002.2,0.0,4.0,1.0,2.0,2008,5,5,5,44,20,18,50,3
171,5.0,38.4,25.1,32.1,35.4,25.1,30.6,7.4,24.83,35.3,284.3,1003.7,0.0,4.0,1.0,5.0,2008,5,5,5,51,17,18,55,26
172,11.0,36.1,27.1,32.6,38.2,27.2,32.1,13.0,31.8,50.0,131.7,1002.0,70.5,2.3,1.0,11.0,2008,5,5,5,37,2,18,58,57
173,13.0,34.4,24.6,29.9,33.2,24.6,29.3,14.7,43.06,7.6,280.0,1007.4,0.0,8.0,1.0,13.0,2008,5,5,6,5,6,18,57,39
174,14.0,31.7,27.7,29.5,37.6,31.8,35.1,24.9,77.1,16.6,230.0,1008.4,44.3,4.0,1.0,14.0,2008,5,5,6,5,32,19,5,23
175,2.0,37.7,26.2,32.3,38.5,26.2,32.9,16.0,38.53,29.5,251.3,1002.2,18.8,4.0,0.01,2.0,2008,5,6,5,43,44,18,50,31
176,5.0,36.1,26.1,30.5,34.3,26.1,30.3,14.8,40.96,29.5,267.5,1003.4,7.5,4.0,0.01,5.0,2008,5,6,5,50,41,18,55,53
177,11.0,40.1,26.1,32.1,38.8,26.1,31.5,11.9,30.79,33.5,227.3,1001.0,65.1,3.3,0.01,11.0,2008,5,6,5,36,17,18,59,33
178,13.0,34.2,22.2,27.8,33.3,22.2,27.7,16.9,55.37,9.4,281.3,1007.1,8.8,7.0,0.01,13.0,2008,5,6,6,4,36,18,57,59
179,14.0,31.1,27.4,29.0,37.4,31.5,34.1,24.6,77.45,18.4,230.0,1007.5,47.5,4.0,0.01,14.0,2008,5,6,6,4,58,19,5,47
180,2.0,38.1,26.1,32.0,39.3,26.1,32.6,16.6,40.87,37.1,291.3,1003.3,25.0,4.0,0.03,2.0,2008,5,7,5,43,8,18,50,59
181,5.0,37.1,25.1,30.8,35.2,25.1,30.4,14.6,42.21,33.5,280.0,1003.9,31.3,4.8,0.03,5.0,2008,5,7,5,50,6,18,56,19
182,11.0,38.1,26.6,31.5,36.0,26.6,30.4,10.8,29.77,11.2,192.4,1003.0,71.2,3.3,0.03,11.0,2008,5,7,5,35,32,19,0,10
183,13.0,35.7,22.1,28.4,34.6,22.1,28.5,17.6,56.82,16.6,270.0,1006.6,20.0,7.0,0.03,13.0,2008,5,7,6,4,8,18,58,20
184,14.0,32.1,27.4,29.4,38.0,31.1,34.5,24.6,75.95,11.2,241.3,1008.0,30.0,4.0,0.03,14.0,2008,5,7,6,4,25,19,6,12
185,2.0,38.4,25.1,31.1,39.8,25.1,32.1,18.3,49.28,22.3,257.5,1004.7,51.3,4.0,0.07,2.0,2008,5,8,5,42,33,18,51,27
186,5.0,36.4,24.7,30.9,35.6,24.7,30.8,14.2,38.76,29.5,292.5,1005.4,25.0,4.0,0.07,5.0,2008,5,8,5,49,32,18,56,46
187,11.0,40.1,24.9,33.2,38.0,24.9,31.9,10.3,26.6,23.1,230.6,1003.3,45.5,2.6,0.07,11.0,2008,5,8,5,34,49,19,0,46
188,13.0,35.6,22.7,28.6,34.3,22.7,28.7,17.7,56.15,7.6,281.3,1007.8,10.0,7.0,0.07,13.0,2008,5,8,6,3,40,18,58,41
189,14.0,33.4,27.2,29.5,37.2,30.9,34.3,24.3,74.69,13.0,252.5,1009.2,20.0,4.0,0.07,14.0,2008,5,8,6,3,54,19,6,37
190,2.0,37.1,24.7,30.8,39.9,24.7,31.2,16.4,43.62,29.5,248.8,1005.3,31.3,4.0,0.11,2.0,2008,5,9,5,41,59,18,51,54
191,5.0,36.1,24.1,30.5,34.7,24.1,30.3,13.6,37.44,27.7,247.1,1005.9,27.1,4.0,0.11,5.0,2008,5,9,5,48,59,18,57,14
192,11.0,38.1,26.2,32.0,36.5,26.2,31.0,11.1,29.17,27.7,259.9,1003.0,73.5,3.1,0.11,11.0,2008,5,9,5,34,6,19,1,23
193,13.0,35.4,23.7,28.3,35.1,23.7,28.3,17.6,56.03,7.6,272.9,1008.3,7.5,7.0,0.11,13.0,2008,5,9,6,3,13,18,59,2
194,14.0,32.9,26.7,29.5,36.4,26.7,33.7,24.0,73.65,11.2,242.9,1009.7,17.5,4.0,0.11,14.0,2008,5,9,6,3,23,19,7,2
195,2.0,38.4,24.4,31.6,36.1,24.4,30.7,12.4,33.8,33.5,301.3,1004.1,37.5,4.0,0.16,2.0,2008,5,10,5,41,26,18,52,23
196,5.0,36.7,28.1,32.5,34.7,27.7,31.6,12.1,30.65,29.5,263.3,1004.7,15.0,4.0,0.16,5.0,2008,5,10,5,48,27,18,57,41
197,11.0,37.1,26.9,31.8,35.4,26.6,30.8,11.7,30.47,27.7,260.4,1003.3,52.2,3.1,0.16,11.0,2008,5,10,5,33,25,19,1,59
198,13.0,36.2,22.4,28.5,36.4,22.4,29.2,19.0,59.53,11.2,288.8,1008.0,7.5,7.0,0.16,13.0,2008,5,10,6,2,47,18,59,23
199,14.0,31.7,27.4,29.4,38.4,30.9,34.8,24.8,76.57,9.4,230.0,1009.0,25.7,4.0,0.16,14.0,2008,5,10,6,2,53,19,7,27
200,2.0,35.9,21.2,29.0,35.4,21.2,28.8,13.6,39.95,27.7,244.3,1004.2,36.3,4.0,0.22,2.0,2008,5,11,5,40,54,18,52,51
201,5.0,37.4,19.7,30.2,35.4,19.7,29.6,11.3,35.26,27.7,260.0,1005.0,15.0,4.0,0.22,5.0,2008,5,11,5,47,56,18,58,8
202,11.0,38.1,23.5,31.4,37.8,23.5,30.7,12.3,33.35,27.7,206.5,1002.7,63.9,3.3,0.22,11.0,2008,5,11,5,32,45,19,2,35
203,13.0,35.4,22.4,28.4,34.4,22.4,28.4,17.4,55.77,11.2,276.3,1007.7,10.0,7.0,0.22,13.0,2008,5,11,6,2,22,18,59,44
204,14.0,31.9,27.1,29.4,37.0,30.0,34.2,24.2,74.48,14.8,235.0,1008.8,20.0,4.0,0.22,14.0,2008,5,11,6,2,24,19,7,52
205,2.0,39.4,25.2,31.9,37.7,25.2,31.5,12.8,33.7,18.4,276.3,1003.4,30.0,3.6,0.27,2.0,2008,5,12,5,40,24,18,53,19
206,5.0,39.1,25.7,32.0,37.7,25.7,31.6,12.9,34.2,33.5,265.0,1003.8,8.8,4.0,0.27,5.0,2008,5,12,5,47,26,18,58,36
207,11.0,40.1,26.1,32.8,41.5,26.1,32.4,13.2,32.22,18.4,145.8,1001.4,27.9,3.6,0.27,11.0,2008,5,12,5,32,6,19,3,12
208,13.0,35.7,22.7,28.3,34.0,22.7,28.3,16.9,54.43,7.6,272.5,1007.9,5.0,7.0,0.27,13.0,2008,5,12,6,1,58,19,0,6
209,14.0,31.7,26.7,29.1,38.1,26.7,33.6,24.4,75.91,18.4,230.0,1009.0,20.0,4.0,0.27,14.0,2008,5,12,6,1,56,19,8,17
210,2.0,39.1,22.1,30.7,37.5,22.1,30.3,11.9,34.12,33.5,248.8,1005.1,26.3,4.0,0.32,2.0,2008,5,13,5,39,54,18,53,47
211,5.0,39.2,21.1,31.1,36.4,21.1,30.1,9.4,28.5,27.7,246.3,1005.6,6.3,4.0,0.32,5.0,2008,5,13,5,46,57,18,59,3
212,11.0,39.1,27.1,32.6,38.8,26.6,31.9,12.5,30.52,21.8,275.3,1003.1,25.7,3.2,0.32,11.0,2008,5,13,5,31,28,19,3,48
213,13.0,36.1,22.2,28.3,34.0,22.2,28.2,16.2,53.48,11.2,275.7,1008.3,5.0,7.0,0.32,13.0,2008,5,13,6,1,34,19,0,28
214,14.0,32.2,26.9,29.4,37.4,29.9,34.3,24.3,74.73,14.8,230.0,1009.6,15.0,4.0,0.32,14.0,2008,5,13,6,1,30,19,8,43
215,2.0,40.1,26.2,32.0,40.5,26.2,32.3,15.7,39.66,29.5,265.7,1004.4,32.9,4.0,0.37,2.0,2008,5,14,5,39,25,18,54,16
216,5.0,38.4,26.1,31.5,36.5,26.1,31.0,13.5,37.07,29.5,268.6,1005.4,0.0,4.0,0.37,5.0,2008,5,14,5,46,29,18,59,31
217,11.0,35.1,22.2,29.4,33.8,22.2,29.6,16.0,46.8,35.3,191.2,1003.1,43.4,2.5,0.37,11.0,2008,5,14,5,30,52,19,4,24
218,13.0,35.2,22.9,28.3,35.6,22.9,28.8,18.6,58.5,11.2,278.8,1008.8,11.3,7.0,0.37,13.0,2008,5,14,6,1,12,19,0,50
219,14.0,32.4,27.1,29.6,39.2,30.8,35.2,25.0,77.01,14.8,230.0,1009.9,22.5,4.0,0.37,14.0,2008,5,14,6,1,4,19,9,8
220,2.0,39.4,26.1,33.1,39.0,26.1,32.5,13.2,32.37,33.5,278.8,1003.6,13.8,4.0,0.41,2.0,2008,5,15,5,38,58,18,54,44
221,5.0,38.4,26.1,31.7,36.9,26.1,30.8,12.2,32.75,33.5,285.0,1005.0,0.0,4.0,0.41,5.0,2008,5,15,5,46,2,18,59,58
222,11.0,39.1,24.3,32.3,38.9,24.3,32.9,17.6,46.01,18.4,215.1,1001.8,28.3,2.8,0.41,11.0,2008,5,15,5,30,16,19,5,0
223,13.0,35.2,23.2,28.4,35.9,23.2,28.8,18.0,55.65,14.8,278.8,1008.8,10.0,7.0,0.41,13.0,2008,5,15,6,0,51,19,1,12
224,14.0,32.1,27.1,29.5,38.8,29.8,34.7,24.4,74.16,13.0,228.8,1009.7,22.5,4.0,0.41,14.0,2008,5,15,6,0,39,19,9,34
225,2.0,39.2,28.1,33.5,38.6,28.1,32.6,12.7,30.42,51.8,285.0,1003.8,0.0,4.0,0.44,2.0,2008,5,16,5,38,32,18,55,12
226,5.0,38.1,25.7,31.8,35.4,25.7,30.6,11.0,31.89,35.3,285.0,1004.4,0.0,4.0,0.44,5.0,2008,5,16,5,45,37,19,0,26
227,11.0,41.1,28.9,34.5,41.6,30.7,34.9,16.1,34.91,24.1,233.6,1000.9,28.2,2.6,0.44,11.0,2008,5,16,5,29,42,19,5,36
228,13.0,34.1,23.1,27.6,34.1,23.1,27.7,17.8,57.6,9.4,272.9,1009.6,11.4,6.6,0.44,13.0,2008,5,16,6,0,31,19,1,35
229,14.0,32.1,27.4,29.6,37.8,30.7,34.5,24.2,73.03,18.4,223.8,1010.0,20.0,4.0,0.44,14.0,2008,5,16,6,0,16,19,9,59
230,2.0,39.7,28.4,33.9,38.0,28.9,33.3,13.5,31.67,37.1,285.0,1001.4,1.3,4.0,0.47,2.0,2008,5,17,5,38,6,18,55,41
231,5.0,38.1,23.4,31.1,36.4,23.4,30.6,14.2,40.59,44.3,282.5,1003.2,0.0,4.0,0.47,5.0,2008,5,17,5,45,12,19,0,54
232,11.0,43.1,26.9,34.6,42.8,27.6,35.6,16.9,37.99,28.5,235.7,997.7,50.2,2.8,0.47,11.0,2008,5,17,5,29,10,19,6,12
233,13.0,34.4,23.7,28.3,36.8,23.7,29.2,19.3,60.57,20.5,272.5,1008.2,18.8,7.0,0.47,13.0,2008,5,17,6,0,12,19,1,57
234,14.0,32.4,27.4,29.7,38.4,30.7,34.8,24.3,73.36,18.4,226.3,1008.9,31.3,4.0,0.47,14.0,2008,5,17,5,59,53,19,10,25
235,2.0,38.7,27.4,33.3,37.7,28.2,32.8,14.1,33.3,40.7,270.0,1000.5,0.0,4.8,0.49,2.0,2008,5,18,5,37,42,18,56,9
236,5.0,37.4,25.1,31.0,35.8,25.1,30.6,14.4,39.96,38.9,293.8,1001.5,0.0,4.0,0.49,5.0,2008,5,18,5,44,49,19,1,21
237,11.0,38.1,28.1,33.2,39.9,28.4,34.3,17.0,38.62,25.9,194.4,995.9,65.0,2.2,0.49,11.0,2008,5,18,5,28,38,19,6,48
238,13.0,35.1,24.4,28.7,36.1,24.4,29.3,18.9,57.84,14.8,270.0,1006.3,37.5,7.0,0.49,13.0,2008,5,18,5,59,53,19,2,20
239,14.0,32.7,27.7,29.8,40.6,31.2,35.7,24.9,75.09,22.3,230.0,1006.8,41.3,4.0,0.49,14.0,2008,5,18,5,59,32,19,10,51
240,2.0,39.1,26.4,33.0,38.4,26.4,32.6,14.4,34.63,33.5,272.5,1002.1,1.3,4.0,0.5,2.0,2008,5,19,5,37,19,18,56,37
241,5.0,37.4,24.4,30.2,35.8,24.4,29.7,14.3,41.05,35.3,301.4,1003.1,0.0,4.0,0.5,5.0,2008,5,19,5,44,26,19,1,49
242,11.0,30.6,22.1,26.3,33.3,22.1,26.9,18.8,64.43,31.3,113.0,1001.8,74.3,3.4,0.5,11.0,2008,5,19,5,28,8,19,7,23
243,13.0,35.7,24.9,29.4,37.6,24.9,30.4,19.5,57.75,11.2,267.5,1006.2,30.0,7.0,0.5,13.0,2008,5,19,5,59,36,19,2,42
244,14.0,31.9,28.2,30.0,39.9,33.1,36.4,25.2,75.63,16.6,230.0,1007.0,43.8,4.0,0.5,14.0,2008,5,19,5,59,11,19,11,17
245,2.0,38.9,27.1,33.2,38.4,27.6,32.9,14.4,34.2,37.1,282.5,1002.6,0.0,4.0,0.5,2.0,2008,5,20,5,36,57,18,57,6
246,5.0,38.4,24.7,31.4,37.4,24.7,31.0,15.0,40.61,35.3,285.0,1003.5,0.0,4.0,0.5,5.0,2008,5,20,5,44,5,19,2,17
247,11.0,28.1,21.1,25.2,29.9,21.1,25.5,18.9,68.82,25.9,198.1,1003.7,71.3,3.3,0.5,11.0,2008,5,20,5,27,39,19,7,58
248,13.0,34.7,24.6,29.2,36.3,24.6,30.2,19.5,57.76,9.4,273.8,1006.9,31.3,7.0,0.5,13.0,2008,5,20,5,59,20,19,3,5
249,14.0,33.1,28.4,30.2,40.2,33.4,36.4,25.1,74.64,14.8,223.8,1007.7,37.5,4.0,0.5,14.0,2008,5,20,5,58,52,19,11,42
250,2.0,38.9,27.4,33.1,38.7,28.2,33.6,16.1,37.98,29.5,275.0,1001.9,12.5,4.0,0.51,2.0,2008,5,21,5,36,36,18,57,34
251,5.0,37.4,25.4,31.2,36.3,25.4,31.0,15.5,41.92,31.3,297.5,1002.9,1.3,4.0,0.51,5.0,2008,5,21,5,43,45,19,2,44
252,11.0,26.1,18.1,22.1,26.1,18.1,22.1,19.6,86.66,37.1,143.4,1003.2,93.2,3.0,0.51,11.0,2008,5,21,5,27,12,19,8,33
253,13.0,34.9,25.1,29.2,36.2,25.1,29.9,19.2,57.15,20.5,267.5,1006.5,41.3,7.0,0.51,13.0,2008,5,21,5,59,5,19,3,28
254,14.0,32.4,28.4,30.1,40.6,33.7,36.6,25.3,75.6,18.4,226.3,1007.3,41.3,4.0,0.51,14.0,2008,5,21,5,58,34,19,12,8
255,2.0,38.7,27.7,32.9,38.9,29.2,33.4,16.4,39.26,27.7,272.5,1001.5,8.8,4.0,0.53,2.0,2008,5,22,5,36,17,18,58,2
256,5.0,37.4,25.1,31.7,36.4,25.1,31.8,16.4,43.06,35.3,285.0,1002.3,3.7,4.0,0.53,5.0,2008,5,22,5,43,26,19,3,12
257,11.0,28.1,22.1,24.0,31.8,22.1,24.3,20.8,82.58,22.3,131.8,1002.4,80.9,2.7,0.53,11.0,2008,5,22,5,26,45,19,9,8
258,13.0,35.9,24.9,28.3,37.3,24.9,29.0,19.9,62.79,14.8,264.3,1005.9,50.0,7.0,0.53,13.0,2008,5,22,5,58,50,19,3,50
259,14.0,33.1,28.7,30.3,39.5,34.1,36.4,25.0,74.0,18.4,230.0,1006.2,32.5,4.0,0.53,14.0,2008,5,22,5,58,16,19,12,34
260,2.0,38.7,28.2,33.3,40.7,28.6,34.8,18.2,41.83,22.3,272.5,1001.5,17.5,4.0,0.55,2.0,2008,5,23,5,35,58,18,58,30
261,5.0,38.2,26.1,31.9,37.6,26.1,31.8,15.6,40.88,35.3,282.5,1002.5,3.7,4.0,0.55,5.0,2008,5,23,5,43,8,19,3,39
262,11.0,33.1,21.1,27.6,37.4,21.1,29.6,20.9,68.7,16.6,123.1,1003.2,63.5,3.8,0.55,11.0,2008,5,23,5,26,20,19,9,42
263,13.0,36.7,24.4,29.1,39.2,24.4,30.7,20.6,62.43,7.6,267.5,1005.5,42.5,7.0,0.55,13.0,2008,5,23,5,58,37,19,4,13
264,14.0,33.4,28.2,30.6,40.9,33.1,37.2,25.2,73.4,22.3,230.0,1006.7,31.4,4.0,0.55,14.0,2008,5,23,5,58,0,19,13,0
265,2.0,37.4,27.1,32.1,37.8,27.8,32.3,16.3,40.03,33.5,254.3,1002.1,26.3,4.0,0.59,2.0,2008,5,24,5,35,41,18,58,58
266,5.0,39.1,27.1,32.5,39.0,28.2,32.6,15.4,38.08,29.5,260.0,1002.2,5.0,3.8,0.59,5.0,2008,5,24,5,42,52,19,4,6
267,11.0,32.2,24.1,28.6,34.5,24.1,29.6,19.1,57.66,22.3,201.0,1002.8,67.3,3.7,0.59,11.0,2008,5,24,5,25,57,19,10,16
268,13.0,36.2,25.1,29.8,36.7,25.1,30.9,19.6,57.87,11.2,272.5,1005.6,33.8,7.0,0.59,13.0,2008,5,24,5,58,25,19,4,36
269,14.0,32.7,28.1,30.1,39.6,32.7,36.3,25.0,74.63,11.2,230.0,1006.8,21.3,4.0,0.59,14.0,2008,5,24,5,57,45,19,13,25
270,2.0,40.4,28.2,34.2,38.1,28.4,33.2,11.6,28.32,25.9,302.0,1001.7,0.0,4.0,0.63,2.0,2008,5,25,5,35,25,18,59,26
271,5.0,39.1,24.9,32.4,36.4,24.9,31.2,9.5,26.9,33.5,287.5,1002.4,3.7,4.0,0.63,5.0,2008,5,25,5,42,36,19,4,33
272,11.0,36.1,25.0,30.1,39.0,25.0,31.9,20.2,57.08,22.3,108.6,1002.2,30.7,3.3,0.63,11.0,2008,5,25,5,25,34,19,10,50
273,13.0,37.2,24.4,29.8,36.9,24.4,30.6,18.8,54.99,7.6,275.0,1005.1,32.5,7.0,0.63,13.0,2008,5,25,5,58,14,19,4,59
274,14.0,33.7,28.1,30.3,38.5,33.7,36.0,24.8,73.77,14.8,230.0,1006.4,16.3,4.0,0.63,14.0,2008,5,25,5,57,31,19,13,51
275,2.0,40.1,27.9,34.4,37.7,27.3,32.5,7.7,20.91,33.5,293.8,1002.9,5.0,4.0,0.67,2.0,2008,5,26,5,35,10,18,59,53
276,5.0,39.9,24.4,32.5,37.1,24.4,31.2,9.2,26.03,33.5,282.5,1003.7,2.5,4.0,0.67,5.0,2008,5,26,5,42,22,19,5,0
277,11.0,33.1,20.1,27.4,36.9,20.1,28.4,18.8,60.55,46.4,136.3,1004.0,44.9,3.7,0.67,11.0,2008,5,26,5,25,13,19,11,24
278,13.0,36.2,24.7,30.0,36.9,24.7,31.1,19.3,56.04,11.2,277.5,1006.4,32.5,7.0,0.67,13.0,2008,5,26,5,58,4,19,5,22
279,14.0,33.7,23.7,30.1,41.7,23.7,36.8,25.8,74.36,9.4,230.0,1007.5,3.8,4.0,0.67,14.0,2008,5,26,5,57,19,19,14,16
280,2.0,40.2,29.1,34.2,38.8,27.8,33.3,12.2,27.2,40.7,245.0,1002.6,31.3,4.8,0.72,2.0,2008,5,27,5,34,56,19,0,20
281,5.0,39.4,26.1,33.0,37.8,26.1,32.1,12.1,30.24,33.5,291.3,1003.5,7.5,4.0,0.72,5.0,2008,5,27,5,42,8,19,5,27
282,11.0,37.1,23.4,30.7,39.5,23.4,31.8,19.2,53.9,20.5,261.3,1002.9,17.7,3.0,0.72,11.0,2008,5,27,5,24,54,19,11,56
283,13.0,35.7,25.1,30.1,37.4,25.1,31.6,20.1,57.63,18.4,275.0,1006.7,32.5,7.0,0.72,13.0,2008,5,27,5,57,55,19,5,44
284,14.0,35.2,28.7,31.6,43.7,35.1,39.0,25.4,71.78,9.4,251.3,1007.5,10.0,4.0,0.72,14.0,2008,5,27,5,57,7,19,14,41
285,2.0,41.4,28.1,34.5,40.2,27.8,33.6,12.8,28.93,33.5,262.9,1000.8,35.0,4.0,0.77,2.0,2008,5,28,5,34,44,19,0,47
286,5.0,39.4,27.1,33.4,37.3,27.5,32.6,12.3,30.38,35.3,280.0,1001.2,11.3,4.0,0.77,5.0,2008,5,28,5,41,56,19,5,54
287,11.0,36.1,24.3,30.5,35.9,24.3,30.5,16.2,45.06,25.9,225.2,1000.5,50.6,3.1,0.77,11.0,2008,5,28,5,24,36,19,12,29
288,13.0,36.7,24.7,30.2,35.7,24.7,31.0,18.5,54.01,7.6,275.0,1005.0,25.0,7.0,0.77,13.0,2008,5,28,5,57,46,19,6,7
289,14.0,33.4,29.1,31.2,43.0,33.8,38.6,25.5,72.24,11.2,230.0,1006.2,17.5,4.0,0.77,14.0,2008,5,28,5,56,56,19,15,6
290,2.0,40.9,29.1,35.2,39.6,28.8,34.4,12.7,27.87,25.9,286.3,1000.2,22.5,4.0,0.83,2.0,2008,5,29,5,34,32,19,1,14
291,5.0,40.1,27.7,33.4,38.0,28.4,32.8,13.5,33.38,33.5,288.8,1001.0,16.3,4.0,0.83,5.0,2008,5,29,5,41,45,19,6,20
292,11.0,38.1,25.0,32.0,39.3,25.0,32.5,16.0,40.03,29.5,252.0,1000.1,51.0,3.2,0.83,11.0,2008,5,29,5,24,19,19,13,1
293,13.0,35.7,24.4,30.0,35.4,24.4,30.8,18.6,54.0,7.6,278.6,1004.7,42.9,7.4,0.83,13.0,2008,5,29,5,57,39,19,6,30
294,14.0,33.7,28.2,30.4,42.8,33.3,37.4,25.5,75.38,14.8,230.0,1005.9,22.5,4.0,0.83,14.0,2008,5,29,5,56,47,19,15,31
295,2.0,40.7,27.2,34.2,38.8,27.1,33.2,12.3,28.36,22.3,310.0,1001.5,17.5,4.0,0.88,2.0,2008,5,30,5,34,22,19,1,40
296,5.0,39.1,27.4,33.0,36.7,28.6,32.5,13.6,34.33,29.5,290.0,1002.4,11.2,4.0,0.88,5.0,2008,5,30,5,41,36,19,6,46
297,11.0,37.1,24.2,31.3,38.3,24.2,31.8,16.7,43.11,20.5,260.7,1001.0,22.8,4.3,0.88,11.0,2008,5,30,5,24,3,19,13,33
298,13.0,36.4,24.7,29.4,36.3,24.7,30.2,19.4,58.19,16.6,277.5,1006.0,27.5,7.0,0.88,13.0,2008,5,30,5,57,33,19,6,52
299,14.0,33.2,28.4,30.6,40.5,33.4,37.2,25.2,73.59,14.8,230.0,1007.1,28.8,4.0,0.88,14.0,2008,5,30,5,56,38,19,15,56
300,2.0,39.4,28.1,32.4,38.3,28.1,31.9,13.7,33.7,40.7,273.8,1001.7,72.5,4.0,0.93,2.0,2008,5,31,5,34,13,19,2,7
301,5.0,38.4,27.1,32.1,38.8,27.9,32.7,16.8,42.17,33.5,274.3,1002.3,33.8,4.0,0.93,5.0,2008,5,31,5,41,27,19,7,11
302,11.0,38.3,26.1,31.1,42.0,26.1,32.3,17.9,46.44,33.5,225.3,999.8,49.1,3.3,0.93,11.0,2008,5,31,5,23,49,19,14,4
303,13.0,35.9,24.4,29.4,36.4,24.4,30.3,19.6,58.29,20.5,272.5,1005.8,37.5,7.0,0.93,13.0,2008,5,31,5,57,28,19,7,14
304,14.0,33.7,28.7,30.7,41.7,33.8,37.7,25.4,73.52,14.8,230.0,1006.3,28.8,4.0,0.93,14.0,2008,5,31,5,56,31,19,16,20
305,2.0,39.1,27.2,32.7,41.2,27.2,33.2,16.1,37.85,29.5,242.5,1001.1,43.8,4.0,0.97,2.0,2008,6,1,5,34,5,19,2,32
306,5.0,37.7,27.1,31.8,37.0,28.3,32.4,17.0,43.91,33.5,284.3,1002.0,21.3,4.0,0.97,5.0,2008,6,1,5,41,19,19,7,37
307,11.0,36.3,25.1,29.6,38.6,25.1,30.3,17.9,50.92,14.8,219.5,1000.7,63.2,3.9,0.97,11.0,2008,6,1,5,23,36,19,14,34
308,13.0,37.1,24.9,30.0,37.3,24.9,30.6,18.8,54.67,14.8,270.0,1004.8,22.5,7.0,0.97,13.0,2008,6,1,5,57,24,19,7,36
309,14.0,33.1,29.1,30.8,40.9,35.0,38.0,25.5,74.04,14.8,223.8,1005.9,36.3,4.0,0.97,14.0,2008,6,1,5,56,25,19,16,44
310,2.0,35.1,25.9,31.5,35.1,25.9,31.9,16.6,41.67,46.4,285.7,1001.8,37.5,4.0,0.99,2.0,2008,6,2,5,33,58,19,2,58
311,5.0,35.2,22.1,30.0,37.0,22.1,30.6,17.0,46.86,25.9,293.8,1002.3,30.0,4.0,0.99,5.0,2008,6,2,5,41,13,19,8,2
312,11.0,38.1,25.7,32.0,40.9,25.7,33.9,19.8,50.43,13.0,213.9,1000.6,36.3,2.8,0.99,11.0,2008,6,2,5,23,25,19,15,4
313,13.0,35.9,25.1,30.0,36.7,25.1,31.3,19.7,56.75,7.6,285.0,1004.5,47.5,7.0,0.99,13.0,2008,6,2,5,57,21,19,7,58
314,14.0,33.2,28.9,31.2,42.4,34.6,38.8,25.7,73.24,14.8,230.0,1005.6,31.3,4.0,0.99,14.0,2008,6,2,5,56,20,19,17,8
315,2.0,38.2,26.9,32.1,38.6,28.1,33.3,18.2,45.4,33.5,275.7,1002.7,41.3,4.0,1.0,2.0,2008,6,3,5,33,52,19,3,23
316,5.0,35.2,26.1,29.6,36.0,26.1,30.9,18.6,52.57,33.5,252.9,1003.6,27.5,4.0,1.0,5.0,2008,6,3,5,41,8,19,8,26
317,11.0,33.9,27.1,30.0,38.8,28.0,32.2,20.2,56.36,20.5,150.8,1003.2,64.5,3.5,1.0,11.0,2008,6,3,5,23,15,19,15,33
318,13.0,37.2,20.9,27.1,38.9,20.9,27.6,20.1,70.3,18.4,241.4,1006.0,67.5,6.3,1.0,13.0,2008,6,3,5,57,19,19,8,20
319,14.0,34.2,28.4,30.9,41.7,34.0,38.5,25.8,74.92,9.4,247.1,1006.3,26.3,4.0,1.0,14.0,2008,6,3,5,56,15,19,17,32
320,2.0,39.1,24.7,32.2,40.1,24.7,33.1,18.0,45.58,37.1,282.5,1003.6,35.0,4.0,0.0,2.0,2008,6,4,5,33,48,19,3,47
321,5.0,37.1,23.4,30.7,38.0,23.4,31.8,18.3,49.47,25.9,276.3,1004.3,42.5,4.0,0.0,5.0,2008,6,4,5,41,3,19,8,50
